!CSV A.01.01,,,,,,,,
!Keysight Technologies,E5080A,MY55100348,A.12.55.09,,,,,
!Date: Thursday, April 25, 2019 16:56:09,,,,,,
!Source: Standard,,,,,,,,
,,,,,,,,
BEGIN CH1_DATA,,,,,,,,
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
5154802000,0.31816661,147.23759,0.70157069,0.67548907,0.7016083,0.75561947,0.25045103,-58.197338
5154808000,0.31772861,147.24055,0.70140719,0.66967934,0.70190609,0.7784453,0.25053713,-58.104851
5154814000,0.3178598,147.20135,0.7015841,0.66643327,0.70167083,0.76608664,0.24983369,-58.226925
5154820000,0.3171114,147.20969,0.70135522,0.65273839,0.70122671,0.72076148,0.25034365,-58.155979
5154826000,0.31779262,147.19765,0.70167184,0.67377722,0.70141608,0.73196852,0.25043991,-58.177311
5154832000,0.31745633,147.25511,0.70171934,0.64769268,0.70158082,0.74284077,0.25015783,-58.213131
5154838000,0.31754386,147.16942,0.70166945,0.69064415,0.70131177,0.73335004,0.25054991,-58.228367
5154844000,0.31758308,147.23695,0.70183188,0.65212655,0.70168835,0.75439024,0.25021997,-58.170174
5154850000,0.3178367,147.27904,0.70111305,0.64234233,0.70195514,0.73903382,0.25053552,-58.200706
5154856000,0.31755957,147.1985,0.70173669,0.64851612,0.7016359,0.70396042,0.25090072,-58.308403
5154862000,0.31745294,147.23549,0.70171958,0.64832681,0.70161504,0.69677806,0.25086236,-58.223328
5154868000,0.31799579,147.2359,0.70153749,0.65451813,0.70143646,0.72484511,0.25036103,-58.263065
5154874000,0.31761703,147.17519,0.70142245,0.61250299,0.70181644,0.70543736,0.25056294,-58.152851
5154880000,0.31787491,147.21817,0.70178288,0.61325943,0.70142519,0.73866642,0.25004116,-58.255833
5154886000,0.31753561,147.18097,0.7017864,0.59658349,0.70121264,0.67888439,0.25026575,-58.317924
5154892000,0.31754479,147.29298,0.70180082,0.62256873,0.70156449,0.68483859,0.25057685,-58.450245
5154898000,0.31750196,147.14679,0.70185405,0.62700176,0.70163536,0.68793863,0.25081611,-58.398598
5154904000,0.31767571,147.21034,0.70176154,0.63975996,0.70141703,0.68277007,0.25058705,-58.21056
5154910000,0.31776741,147.20622,0.70146769,0.62742943,0.70135051,0.68377703,0.25045541,-58.317207
5154916000,0.31765345,147.19933,0.7017293,0.62965357,0.70097524,0.67326492,0.24999233,-58.367573
5154922000,0.31777084,147.19101,0.70192271,0.63578141,0.70152396,0.66707903,0.2506398,-58.419136
5154928000,0.31783539,147.23325,0.70140105,0.64384443,0.70165652,0.66575617,0.25056753,-58.354767
5154934000,0.31773403,147.15741,0.70152128,0.60677385,0.70175296,0.67941147,0.25034291,-58.316769
5154940000,0.31753048,147.16075,0.70186859,0.58372229,0.70152098,0.6928311,0.25060686,-58.336277
5154946000,0.31781802,147.26677,0.70152915,0.58671427,0.70155603,0.66168034,0.25063771,-58.366318
5154952000,0.31737137,147.18878,0.70123965,0.56321973,0.70124137,0.6531474,0.24988803,-58.397236
5154958000,0.31777787,147.15448,0.70185912,0.58732247,0.70148396,0.67648429,0.25061148,-58.299969
5154964000,0.31791115,147.23856,0.70106357,0.5945906,0.70101202,0.68227804,0.2501862,-58.33007
5154970000,0.31751126,147.17342,0.70148611,0.57346731,0.70136309,0.66693074,0.25041521,-58.288246
5154976000,0.31779137,147.2354,0.70180947,0.57305986,0.70118493,0.6527133,0.25038877,-58.362118
5154982000,0.31774431,147.09598,0.70144832,0.58811218,0.70169437,0.63224316,0.25050002,-58.413651
5154988000,0.31812435,147.15767,0.70153058,0.58912027,0.70144981,0.66354108,0.25059053,-58.293133
5154994000,0.31785089,147.22122,0.70133364,0.5912267,0.70161587,0.65400428,0.25020957,-58.369457
5155000000,0.31751013,147.12895,0.70142907,0.56834584,0.7014547,0.67056489,0.25061786,-58.444496
5155006000,0.31789631,147.30148,0.70128137,0.57577395,0.70114517,0.63908899,0.25023153,-58.528931
5155012000,0.31793249,147.18924,0.70168716,0.56470299,0.70139617,0.63184249,0.25094649,-58.474754
5155018000,0.31770054,147.21982,0.70155501,0.54560024,0.70098078,0.62108713,0.25060987,-58.474808
5155024000,0.3172726,147.19598,0.70116103,0.52905804,0.70135158,0.65079355,0.25049374,-58.387367
5155030000,0.31772161,147.24081,0.70150793,0.53413522,0.70140451,0.63724345,0.25054649,-58.469315
5155036000,0.3176102,147.21864,0.70136601,0.56188858,0.70133394,0.61701101,0.25059924,-58.463661
5155042000,0.31806448,147.19725,0.70185304,0.54765797,0.70104426,0.65076721,0.25074044,-58.386631
5155048000,0.31773624,147.2166,0.70173216,0.55044216,0.70110631,0.63875592,0.2504966,-58.34967
5155054000,0.31780443,147.1321,0.70155251,0.53143579,0.70133674,0.6106537,0.25067702,-58.440315
5155060000,0.31821573,147.22511,0.70170772,0.54810381,0.70125639,0.66292727,0.25042066,-58.538712
5155066000,0.31761673,147.22232,0.70172405,0.54947293,0.70127022,0.60296696,0.25068727,-58.488789
5155072000,0.31786171,147.24805,0.70138854,0.5264343,0.70108783,0.61520642,0.25072724,-58.492641
5155078000,0.31811729,147.25676,0.70159811,0.5255056,0.7012217,0.60292011,0.25054878,-58.55246
5155084000,0.31763744,147.25201,0.70128852,0.51115566,0.70114487,0.58434504,0.25058821,-58.463318
5155090000,0.31837618,147.2388,0.70116907,0.50958717,0.70091051,0.64643854,0.25025663,-58.508835
5155096000,0.31768057,147.1487,0.70174652,0.50165093,0.70126778,0.63109869,0.25076076,-58.494328
5155102000,0.31780994,147.18068,0.70118439,0.51817101,0.70119047,0.59546477,0.25069031,-58.488918
5155108000,0.31785631,147.25502,0.70116079,0.51610696,0.70126712,0.62425518,0.25093305,-58.604473
5155114000,0.3177506,147.1653,0.70145142,0.51734823,0.70124406,0.60294372,0.25072548,-58.58976
5155120000,0.31805125,147.26845,0.70125741,0.5468154,0.70074636,0.58159071,0.25062138,-58.524101
5155126000,0.31779957,147.20329,0.70112574,0.50552422,0.70128381,0.59095532,0.25088799,-58.54623
5155132000,0.31773037,147.12103,0.70159829,0.49247664,0.70101917,0.59632796,0.25072098,-58.542896
5155138000,0.31832567,147.26514,0.70124668,0.47676638,0.70093381,0.62041813,0.2509771,-58.57959
5155144000,0.31819269,147.19466,0.70133549,0.4962244,0.70122707,0.58057511,0.25057253,-58.588474
5155150000,0.31758845,147.29727,0.70151466,0.48333418,0.70054179,0.55549872,0.25078589,-58.675999
5155156000,0.31791791,147.12723,0.70120794,0.48815522,0.70119721,0.57935143,0.25069439,-58.547058
5155162000,0.31776184,147.2338,0.70178038,0.47251937,0.70093191,0.57693976,0.25095332,-58.673943
5155168000,0.31791145,147.16577,0.70167398,0.51356936,0.70031881,0.56723523,0.25078768,-58.569687
5155174000,0.31792408,147.24382,0.70149457,0.47740728,0.70097876,0.57841498,0.2507759,-58.635513
5155180000,0.31802538,147.13904,0.7014721,0.49309912,0.70114434,0.5338403,0.25054649,-58.585896
5155186000,0.3179751,147.19409,0.7015596,0.48441052,0.70112479,0.5684123,0.25059432,-58.671135
5155192000,0.31754032,147.2292,0.70160508,0.46507612,0.70106864,0.53075892,0.25098765,-58.674522
5155198000,0.31784335,147.22823,0.70137697,0.46883267,0.70092547,0.58292502,0.25081322,-58.576801
5155204000,0.31794736,147.20078,0.70159167,0.44992083,0.70083165,0.55987573,0.25064325,-58.667351
5155210000,0.31834146,147.19751,0.70117927,0.44560567,0.70065761,0.54641771,0.25035459,-58.654686
5155216000,0.31821275,147.24356,0.70104635,0.44409865,0.70076805,0.54990625,0.25016972,-58.619587
5155222000,0.31810433,147.17247,0.70157373,0.43809032,0.70102566,0.57335466,0.25077757,-58.643166
5155228000,0.31789663,147.24361,0.70158023,0.45653784,0.70091373,0.57141799,0.25130713,-58.628372
5155234000,0.31810415,147.14288,0.7014702,0.45418271,0.70117563,0.53005815,0.25102782,-58.729622
5155240000,0.3179411,147.2607,0.70154077,0.43122339,0.70099145,0.53325206,0.25105256,-58.708324
5155246000,0.31794098,147.19687,0.70139098,0.4364413,0.70106918,0.54213953,0.25043604,-58.652714
5155252000,0.31812951,147.20224,0.70130658,0.44244516,0.70083666,0.52767438,0.2510618,-58.655193
5155258000,0.31766707,147.23352,0.70085329,0.42199236,0.70054108,0.54197723,0.25051689,-58.709213
5155264000,0.31802318,147.17752,0.70192856,0.45782274,0.70057178,0.51205564,0.2505624,-58.748444
5155270000,0.31778282,147.21121,0.7015782,0.43145794,0.70061201,0.49976307,0.25103414,-58.777603
5155276000,0.31766695,147.1761,0.70121801,0.41062939,0.70057976,0.51057112,0.25046873,-58.811394
5155282000,0.31766275,147.25768,0.70167291,0.39481345,0.70060098,0.47146416,0.25058693,-58.889832
5155288000,0.31784117,147.15173,0.70112872,0.42283449,0.70101535,0.5038982,0.25103951,-58.737488
5155294000,0.31749991,147.19557,0.7010864,0.4225021,0.70101136,0.47818395,0.25080255,-58.790218
5155300000,0.31812465,147.22455,0.70093048,0.41694692,0.70094621,0.49002787,0.25075138,-58.701431
5155306000,0.31812957,147.30307,0.70126754,0.41987628,0.70061636,0.52644002,0.25077474,-58.771175
5155312000,0.3180052,147.19048,0.70149612,0.39891589,0.70068234,0.4940514,0.25104085,-58.83836
5155318000,0.31871387,147.15935,0.70177591,0.39306852,0.70053732,0.50952739,0.25106502,-58.874954
5155324000,0.31799558,147.18701,0.70158297,0.37888724,0.7007255,0.47173774,0.25091532,-58.901833
5155330000,0.31832582,147.24477,0.70104104,0.39965495,0.70058644,0.50641268,0.25059205,-58.843739
5155336000,0.31799015,147.19385,0.70112056,0.412797,0.70057178,0.51854724,0.2506952,-58.825668
5155342000,0.3186304,147.23001,0.70078689,0.40638509,0.70041865,0.49887863,0.25068,-58.843735
5155348000,0.31837055,147.17679,0.70149475,0.40177709,0.70034862,0.49033934,0.25064909,-58.873562
5155354000,0.31817743,147.20634,0.70090383,0.40254235,0.70083171,0.50541276,0.25056368,-58.88929
5155360000,0.31826851,147.2144,0.70108175,0.36142695,0.70042586,0.56298739,0.25062096,-58.906845
5155366000,0.31860763,147.21259,0.70071274,0.36082196,0.7003426,0.53053766,0.2506777,-58.82254
5155372000,0.31895515,147.21826,0.70092392,0.40886489,0.70048308,0.56723893,0.25093645,-58.793743
5155378000,0.31865966,147.16135,0.70075977,0.3949886,0.70059133,0.57285398,0.25100514,-58.931248
5155384000,0.31963241,147.20386,0.7009744,0.35502043,0.70095974,0.67343956,0.25117657,-58.823059
5155390000,0.31949729,147.22614,0.7011196,0.3598175,0.70041955,0.66908753,0.25123954,-58.78474
5155396000,0.31967872,147.20319,0.70118219,0.34424201,0.70047307,0.6361587,0.25094697,-58.834103
5155402000,0.31956616,147.24214,0.70112008,0.35245582,0.70035958,0.612001,0.25096306,-58.902283
5155408000,0.31929728,147.26956,0.70086396,0.3438974,0.7004739,0.59991902,0.25113022,-58.928993
5155414000,0.31895334,147.15472,0.70105153,0.35895231,0.70060915,0.59144074,0.25105792,-58.887878
5155420000,0.31931451,147.1851,0.70083946,0.36916625,0.70042145,0.6021046,0.25111499,-58.914112
5155426000,0.31933537,147.13828,0.70104784,0.33574528,0.70074123,0.61213285,0.25081524,-58.975842
5155432000,0.31937176,147.14384,0.7011916,0.34236628,0.70080447,0.6209597,0.25095007,-58.94305
5155438000,0.31950352,147.229,0.70087272,0.34105581,0.70050496,0.65561694,0.25111702,-58.888008
5155444000,0.319408,147.1272,0.70096242,0.33944249,0.70102358,0.62990189,0.25122681,-58.962212
5155450000,0.31952468,147.1682,0.70113409,0.34013304,0.70091665,0.65483373,0.25098968,-58.94838
5155456000,0.31929567,147.10902,0.70113361,0.30577311,0.70141715,0.66162127,0.25102389,-58.882988
5155462000,0.31970659,147.08012,0.70091033,0.31751212,0.70162815,0.6619758,0.25105676,-58.831509
5155468000,0.31979564,147.15291,0.7007519,0.31438562,0.70119959,0.69070119,0.25097483,-58.880363
5155474000,0.31975913,147.16615,0.70051843,0.30968919,0.70134819,0.67049384,0.25075012,-58.980782
5155480000,0.31946096,147.12804,0.70119685,0.31935939,0.7009452,0.59414774,0.25121543,-59.061836
5155486000,0.31996661,147.09639,0.70095897,0.32280135,0.7012164,0.65562546,0.2510401,-58.95602
5155492000,0.31984961,147.14136,0.70080459,0.30354396,0.7011928,0.65275019,0.25106737,-58.927162
5155498000,0.3196885,147.10532,0.7013073,0.33258832,0.70074779,0.64221531,0.25104401,-59.005337
5155504000,0.31966621,147.14403,0.70067656,0.32369465,0.70132464,0.64632046,0.25093132,-58.93021
5155510000,0.31946704,147.08844,0.70125341,0.32444409,0.70134962,0.6106137,0.251064,-59.009804
5155516000,0.3197726,147.12207,0.70086133,0.29064488,0.7013104,0.66226196,0.25086883,-58.975994
5155522000,0.3197355,147.10539,0.70085889,0.32782459,0.70157284,0.58162963,0.25136337,-58.953987
5155528000,0.3201229,147.09836,0.70078415,0.27512044,0.70133257,0.6008895,0.25084144,-59.025478
5155534000,0.3196196,147.11432,0.70107788,0.25339958,0.70119482,0.61449593,0.25067335,-59.068501
5155540000,0.32018673,147.10077,0.70097274,0.34310579,0.70115018,0.60533899,0.25097376,-59.042725
5155546000,0.31974098,147.07755,0.70086485,0.29823688,0.701235,0.60501558,0.25104693,-59.104279
5155552000,0.31945613,147.08347,0.70147538,0.29272205,0.70127481,0.56356966,0.25142363,-59.08102
5155558000,0.31968975,147.15131,0.70119411,0.25667191,0.70093167,0.61146426,0.25079259,-59.091156
5155564000,0.3197979,147.06995,0.70060551,0.29110399,0.70116639,0.59274799,0.25116411,-59.083145
5155570000,0.31966582,147.06099,0.70095241,0.28109539,0.70131671,0.59491038,0.25132087,-59.060257
5155576000,0.31969738,147.09961,0.70123678,0.29807213,0.70102376,0.55672967,0.2510232,-59.124352
5155582000,0.3195737,147.11264,0.70124972,0.25009799,0.70137292,0.58663034,0.25131226,-59.075768
5155588000,0.31995025,147.13716,0.7010957,0.28102186,0.70113289,0.58812016,0.25137889,-59.11018
5155594000,0.31932852,147.12552,0.70119303,0.28079864,0.70098662,0.56294173,0.25158015,-58.961281
5155600000,0.31956041,147.12567,0.70093286,0.24046892,0.70090657,0.58406633,0.25123855,-59.131481
5155606000,0.31963679,147.12833,0.70107394,0.25393951,0.70147377,0.5508163,0.25156415,-59.149471
5155612000,0.31988657,147.08459,0.70085472,0.26070061,0.70120674,0.59765047,0.25066867,-58.981377
5155618000,0.31952548,147.11879,0.7011981,0.21020824,0.70103979,0.60535783,0.25116763,-59.112801
5155624000,0.32000929,147.07755,0.70134532,0.22084224,0.70098674,0.5860849,0.25112084,-59.139809
5155630000,0.31960621,147.09198,0.70127207,0.24891061,0.70114249,0.55145544,0.25128514,-59.153065
5155636000,0.31943789,147.07253,0.70105302,0.24428318,0.70100695,0.55352801,0.25141695,-59.220898
5155642000,0.31979647,147.10155,0.70071244,0.23074938,0.70058364,0.52733797,0.25119063,-59.211239
5155648000,0.31906089,147.17395,0.70094961,0.2303981,0.70017737,0.4769541,0.25113443,-59.07122
5155654000,0.31883523,147.18929,0.70100468,0.22175519,0.70017403,0.41304594,0.25124961,-59.180729
5155660000,0.31888986,147.18578,0.70083737,0.22267345,0.69994128,0.42201653,0.25102797,-59.126865
5155666000,0.31838143,147.1756,0.70065665,0.20853227,0.69990116,0.35358754,0.25081912,-59.255047
5155672000,0.31856537,147.12943,0.7008822,0.20105724,0.70020908,0.37280449,0.25100753,-59.168503
5155678000,0.31882468,147.15996,0.70062757,0.23709446,0.70030689,0.35067734,0.2509487,-59.180721
5155684000,0.3183541,147.20204,0.70073116,0.20437028,0.70002729,0.32497194,0.25127667,-59.306664
5155690000,0.31869441,147.15894,0.7007677,0.22119503,0.70050675,0.35536423,0.25133193,-59.19923
5155696000,0.31869784,147.19156,0.70073891,0.21616568,0.70015204,0.37234104,0.25075436,-59.217503
5155702000,0.3186551,147.18839,0.70067632,0.17709942,0.70025516,0.36917326,0.25116137,-59.216587
5155708000,0.31833678,147.21629,0.70128477,0.18257797,0.70019203,0.32624838,0.25161457,-59.337124
5155714000,0.31854787,147.17537,0.70109004,0.15661615,0.69994557,0.33944541,0.2514798,-59.445221
5155720000,0.31861907,147.18706,0.70081443,0.17196915,0.70036966,0.30017555,0.25102642,-59.402321
5155726000,0.31832546,147.13983,0.70052916,0.20356925,0.70017946,0.28708449,0.25074533,-59.269493
5155732000,0.31821117,147.14731,0.70063525,0.17091767,0.70037371,0.25499645,0.25132823,-59.359421
5155738000,0.31852612,147.15677,0.70098549,0.16280873,0.70029777,0.27708063,0.25102156,-59.315151
5155744000,0.31804365,147.10687,0.70103031,0.15812527,0.70031101,0.24958533,0.25087953,-59.367699
5155750000,0.31809297,147.11148,0.7008189,0.15773034,0.70035839,0.24762782,0.25103983,-59.368702
5155756000,0.3181107,147.17311,0.70095283,0.16939326,0.70063639,0.2632708,0.25140998,-59.278919
5155762000,0.31858945,147.14815,0.70028239,0.16541764,0.70068687,0.24628422,0.25119171,-59.405544
5155768000,0.31784689,147.14047,0.70105124,0.12554234,0.70050949,0.24066082,0.25117505,-59.476509
5155774000,0.31806964,147.12471,0.70053285,0.15967613,0.70056403,0.24796762,0.25129995,-59.340916
5155780000,0.31840625,147.20232,0.70061612,0.18672429,0.70009786,0.21055682,0.25125015,-59.33173
5155786000,0.31864074,147.09856,0.70063853,0.15246382,0.70062095,0.26601136,0.25135404,-59.356285
5155792000,0.31858939,147.0742,0.70083642,0.13800874,0.70039999,0.24605724,0.25100693,-59.440502
5155798000,0.31831664,147.09966,0.70077091,0.10782935,0.70033157,0.2348249,0.25105494,-59.370888
5155804000,0.31806836,147.13715,0.7005806,0.14136922,0.70083231,0.26680014,0.25131014,-59.398003
5155810000,0.31851926,147.16399,0.70071214,0.13606577,0.70052415,0.22719376,0.25111985,-59.410831
5155816000,0.31866863,147.10725,0.70098895,0.14635308,0.70078599,0.24804699,0.25160828,-59.402489
5155822000,0.31847793,147.10037,0.7008512,0.14424233,0.70066601,0.19784926,0.25146675,-59.518448
5155828000,0.31845325,147.0992,0.7005825,0.12798756,0.70028907,0.20048024,0.25109234,-59.463711
5155834000,0.31822544,147.12996,0.70063823,0.1440554,0.70081097,0.20944905,0.25139627,-59.428856
5155840000,0.31819674,147.12251,0.70080328,0.082136437,0.70032066,0.22525473,0.25144359,-59.472187
5155846000,0.3179926,147.00803,0.70113546,0.08837232,0.70066041,0.21328464,0.25154155,-59.37188
5155852000,0.31831202,147.10333,0.70072216,0.090355761,0.70073456,0.21825422,0.2512778,-59.537304
5155858000,0.31819844,147.08052,0.70036924,0.10067987,0.70039976,0.21069655,0.25120983,-59.424442
5155864000,0.31848308,147.10754,0.70038563,0.10343397,0.70032954,0.17662565,0.25112405,-59.387558
5155870000,0.31818742,147.0137,0.70085138,0.069192059,0.70031434,0.19497085,0.25118771,-59.522888
5155876000,0.31832033,147.0755,0.70054525,0.10517527,0.70078868,0.19425051,0.25141287,-59.431206
5155882000,0.31822342,147.03984,0.70062518,0.10850831,0.70038861,0.16561297,0.2511237,-59.465416
5155888000,0.31817648,147.07564,0.70077413,0.082340322,0.70053631,0.19208412,0.25102866,-59.523666
5155894000,0.31803167,147.0618,0.70095062,0.073540002,0.70061487,0.17989524,0.25159428,-59.54018
5155900000,0.318223,147.09218,0.70073563,0.088550389,0.70016176,0.16860454,0.25130513,-59.554379
5155906000,0.31846532,147.10181,0.70085311,0.11618993,0.70088106,0.1372724,0.25227883,-59.59491
5155912000,0.31831443,147.06926,0.70069915,0.084879369,0.70056236,0.18646167,0.25124395,-59.560574
5155918000,0.31813872,147.02411,0.7006067,0.061782431,0.70072269,0.15896422,0.25155354,-59.493244
5155924000,0.31857637,147.04967,0.70057112,0.097118124,0.70059013,0.16374807,0.25137493,-59.513264
5155930000,0.31834537,147.07886,0.70030838,0.051174577,0.70042515,0.13221671,0.2513254,-59.638584
5155936000,0.31860065,147.00307,0.70049828,0.096186124,0.7004835,0.13227405,0.25154147,-59.592644
5155942000,0.31833181,147.00507,0.70054913,0.040503584,0.70104039,0.15895084,0.25167465,-59.576843
5155948000,0.31834537,147.13165,0.7008031,0.05191911,0.70002121,0.13799818,0.25120807,-59.636471
5155954000,0.31813321,147.06104,0.70068413,0.065896623,0.70034891,0.15594365,0.25137571,-59.595375
5155960000,0.31817257,147.07233,0.70076591,0.023013683,0.70052046,0.14325538,0.25139534,-59.618927
5155966000,0.3179369,147.09155,0.70045704,0.058766995,0.70018148,0.086243823,0.25169885,-59.61586
5155972000,0.31807673,147.04312,0.70085394,0.059972163,0.70006955,0.12240509,0.25175774,-59.69474
5155978000,0.31814688,146.99126,0.70092231,0.030995121,0.70044315,0.12087611,0.25155592,-59.690903
5155984000,0.31836092,147.08237,0.70086247,0.045568436,0.70066094,0.12276749,0.25170287,-59.578484
5155990000,0.31872091,147.06725,0.7006796,0.054760896,0.70051944,0.13574898,0.25131115,-59.570499
5155996000,0.31828034,147.02914,0.70079964,0.052217171,0.70072597,0.13080661,0.25168833,-59.63512
5156002000,0.31820747,147.05267,0.70091075,0.040825017,0.70038933,0.092004158,0.25206757,-59.622669
5156008000,0.31806153,147.00507,0.70111144,0.035280239,0.70049,0.10873131,0.25162008,-59.547153
